-0.00907268319100218	7.27247026736658e-17	3.04968057497940e-25
-0.00233874186934236	3.41854478199938e-16	1.04406711449294e-23
-0.00825055484364901	1.85439929212230e-15	3.40846652497698e-22
-0.00884800859122154	1.68347205302234e-14	1.74800514838819e-20
-0.00885602821078997	4.22803038603886e-14	8.91224299793981e-20
-0.00890559644901431	1.06216766410519e-13	4.36104322222054e-19
-0.00913074730071396	2.66710993840895e-13	2.06481314223605e-18
-0.00885866521374529	6.70163778961764e-13	9.44683406343619e-18
-0.00866550700555496	1.68347205302234e-12	4.15832916047191e-17
-0.00881679607713089	4.22803038603886e-12	1.74997847111318e-16
-0.00869193494764065	1.06232891621755e-11	7.01605925220262e-16
-0.00869362900180709	1.33726376778872e-11	9.43427655518625e-16
-0.00843773072702662	2.66872245953253e-11	2.57428919123261e-15
-0.00821528307153194	5.32454475007639e-11	6.87613273170356e-15
-0.0082330933821853	1.06297392466698e-10	1.80469332848781e-14
-0.00824469558386067	2.12046527751376e-10	4.67139306896844e-14
-0.00743208067784841	4.23286794940961e-10	1.19762750109191e-13
-0.00764479184665512	5.32938231344714e-10	1.56753581553941e-13
-0.00756729703019177	8.44799816645978e-10	2.92231156273026e-13
-0.00735369775974313	1.33887628891230e-09	5.43381321271329e-13
-0.00665550714000097	1.68669709526951e-09	7.40713593769994e-13
-0.00664977903629305	2.58970892447689e-09	1.23063580849169e-12
-0.00662619878188794	4.10386625952284e-09	2.28187864198458e-12
-0.00624026705786965	6.71776300085349e-09	4.22649849097144e-12
-0.00579937030019008	1.06523145423999e-08	7.82512156944712e-12
-0.00549232831070787	1.29501571435080e-08	1.01572302444314e-11
-0.00553597509766182	1.63025885594405e-08	1.38168469344067e-11
-0.00504959527509534	2.12691536200810e-08	1.88003837798730e-11
-0.00456372103435625	2.67839758627404e-08	2.55634989373273e-11
-0.00479418934028445	3.37178166941542e-08	3.47663585547651e-11
-0.00426149982892295	4.08451600603982e-08	4.49020616421966e-11
-0.00377707056281738	5.34550752468299e-08	6.10653686895874e-11
-0.00371876427853271	6.73066316984219e-08	8.30230688294394e-11
-0.00255961547076584	7.50144826691562e-08	9.62802096818494e-11
-0.00221287986780557	1.02346715713915e-07	1.41953661116541e-10
-0.0017591493177926	1.36161283675485e-07	2.02175882823634e-10
-0.00112395451092008	1.77377323594307e-07	2.80032433973108e-10
-0.000472274617346885	2.27042974200714e-07	3.78339784272444e-10
9.09388036516504e-05	2.86061247323910e-07	5.00506400246619e-10
0.00033047911570092	3.55883411975124e-07	6.50299534370606e-10
0.000689129144217442	4.37638232940864e-07	8.31486439119381e-10
0.000951162339137212	4.55537217412653e-07	8.71670465519112e-10
0.000849097109529289	4.74081210333876e-07	9.13648421668825e-10
0.000643390297166931	4.93108959592174e-07	9.56882128643538e-10
0.00118645435098712	5.12781717299907e-07	1.00173037239323e-09
0.00108040544831829	5.32938231344714e-07	1.04819315291792e-09
0.00117337824330564	5.53739753838956e-07	1.09591168426759e-09
0.00123616337350949	5.60512342558011e-07	1.11169826606749e-09
0.00123226800882781	5.61318603119804e-07	1.11367158879248e-09
0.000926883751308632	5.63576132692820e-07	1.11492733961747e-09
0.00136906237676832	5.82442629838764e-07	1.14040114206729e-09
0.00114522416058508	6.01470379097062e-07	1.16031376229216e-09
0.00143351018977626	6.23239414265455e-07	1.18058516846702e-09
0.0015150849154481	6.47588483231579e-07	1.20193293249188e-09
0.001094574321111	6.74033829658365e-07	1.22399826841673e-09
0.00124397698601134	7.12734336624399e-07	1.25485386011652e-09
0.00156841287912998	8.23675789927023e-07	1.33970673729095e-09
0.00160407370044154	9.53322488263225e-07	1.43783469461529e-09
0.00170548138782575	1.10006191050942e-06	1.55067287588952e-09
0.00176482241562754	1.26324904821619e-06	1.68037399681365e-09
0.00198548362736415	1.44207764082172e-06	1.82801441523765e-09
0.00240862410790357	1.63670894043838e-06	1.99664381173651e-09
0.00206290118967219	2.06886460155906e-06	2.39848407573379e-09
0.00227818233683587	3.40886965525787e-06	3.86591861122388e-09
0.00317838358374914	5.12297960962831e-06	6.14779725320847e-09
0.0036578890647445	7.22893219702983e-06	9.45042192293612e-09
0.00431734097721315	9.75736531881051e-06	1.39890641904055e-08
0.00476189339871707	1.27485920030599e-05	2.00023167123649e-08
0.00563726002411778	2.03016409459303e-05	3.74751924772468e-08
0.00638211209270763	3.03476475458624e-05	6.42944422395656e-08
0.00791782670021609	4.34090686468978e-05	1.03348292896802e-07
0.00917548360442978	5.99374101636399e-05	1.58081089568932e-07
0.0100445376699824	8.01100494196837e-05	2.32313902623431e-07
0.0118054140097539	0.000116133771320564	3.87847611947380e-07
0.0138780956695026	0.000169475970088743	6.90124774820338e-07
0.0148580482340083	0.000199468862987416	9.05216951843888e-07
0.0148425790528783	0.000207047712268264	9.63519668718494e-07
0.0188369252728672	0.000273161078335233	1.77868134711298e-06
0.0288043650502347	0.000411192886514076	5.35129244421385e-06
0.0432542879000794	0.000550998467928862	1.24839571301657e-05
0.0618504346173497	0.000693061578916669	2.45230196823343e-05
0.0844647737975008	0.000838188480039281	4.26237708597121e-05
0.110487203488585	0.000986862927633781	6.78643624420412e-05
0.139567323949378	0.0011397299301496	0.000101267334386816
0.171347306217576	0.00129743449603618	0.000143801408759029
0.205310773171552	0.00146029912951823	0.000196435307623673
0.240957124785291	0.00162864633482046	0.000259940420773244
0.278757193808327	0.00180441113729118	0.000335285470272735
0.316981305735249	0.00198501350313266	0.00042336742099714
0.35715295542011	0.00217529099571564	0.000524724451871455
0.397633991780919	0.00237201857279297	0.000640432920745675
0.438634446192785	0.00257680875548821	0.000771031006544794
0.479868498392837	0.00278966154380138	0.000917236281168806
0.521473438277408	0.00301218945885606	0.00107958692354271
0.563233923047655	0.00324439250065224	0.00125897989854149
0.604838227101281	0.00348627066918993	0.00145559459914017
0.646459885225382	0.00373943648559272	0.00167014859723872
0.687657843352555	0.00400227742873701	0.00190335946473714
0.728399813979615	0.0042764060197464	0.00215450962973544
0.768790253215903	0.00456182225862087	0.00242539302198361
0.808663931316729	0.00485852614536043	0.00271600964148165
0.848318391887314	0.00516813020108868	0.00302815341797954
0.886992208663824	0.00548902190468202	0.00335823649197731
0.925228807033061	0.00582281377726405	0.00370984672297494
0.962748044622407	0.00616950581883472	0.00408119018122243
0.999982189122808	0.0065307105505177	0.00447585472621976
1.03637197387927	0.00690481545118933	0.00489025249846696
1.04135006087189	0.00695802864826759	0.00494945218021656
1.04845069637918	0.00703381714107607	0.00503556080821598
1.05569058816204	0.00711121815500815	0.00512346336596539
1.06278817699728	0.00718861916894023	0.00521136592371479
1.06987618197553	0.00726763270399585	0.0052992684814642
1.07696777872758	0.00734664623905152	0.00538896496896359
1.08392264546122	0.00742565977410714	0.00547866145646299
1.09100536636483	0.00750628583028635	0.00557015187371237
1.09808794804193	0.00758691188646562	0.00566343622071174
1.10515579138775	0.00766915046376843	0.00575672056771111
1.11197098721487	0.00774977651994764	0.00585000491471048
1.11890636461713	0.00783201509725045	0.00594508319145984
1.12582772264947	0.00791586619567686	0.00604016146820919
1.13274710618315	0.00799971729410326	0.00613703367470854
1.13953822701297	0.00808356839252967	0.00623390588120789
1.14632841104723	0.00816741949095607	0.00633257201745719
1.15322645521821	0.00825288311050607	0.00643303208345656
1.15999817276003	0.00833834673005601	0.00653349214945588
1.16675429570027	0.00842542287072961	0.00663395221545519
1.17350607708958	0.00851249901140315	0.0067362062112045
